"url","title","description","timestamp","label_status"
"https://mining.upr.ac.id/visimisi.php","teknikpertambangan_upr","JUST FUN","8/13/2025","aman"
"https://jurnal.umb.ac.id/index.php/JIMAKUKERTA/article/view/3982","
		SOSIALISASI DAMPAK DAN BAHAYA PINJAMAN ONLINE  DI DESA BANDUNG AYU
							| Jurnal Ilmiah Mahasiswa Kuliah Kerja Nyata (JIMAKUKERTA)
			","","8/14/2025","aman"
"https://deb.sv.ugm.ac.id/membangun-literasi-keuangan-digital-strategi-efektif-untuk-cegah-pinjaman-online-dan-dukung-sdgs/","Membangun Literasi Keuangan Digital: Strategi Efektif untuk Cegah Pinjaman Online dan Dukung SDGs – deb.sv.ugm.ac.id","","8/15/2025","aman"
"https://jsi.ejournal.unsri.ac.id/index.php/jsi/article/view/40","
		Analisis Pengalaman Pengguna Aplikasi Pinjaman Online Menggunakan Metode Usability Testing Dan User Experience Questionnaire (Studi kasus: pada Akulaku dan Kredivo Indonesia)			| JSI: Jurnal Sistem...","","8/16/2025","aman"
"http://repository.upnvj.ac.id/27724/"," PENGARUH TERPAAN KONTEN DEWASA PADA MEDIA SOSIAL TIKTOK TERHADAP PERILAKU MENYIMPANG SEKSUAL REMAJA  - Repository UPN Veteran Jakarta","","8/17/2025","aman"
"https://openjournal.unpam.ac.id/index.php/KMM/article/view/47267","
		Edukasi Bahaya Pinjaman Online Karena Gaya Hidup Konsumtif di SMA Muhammadiyah Parung
							| Jurnal Pengabdian kepada Masyarakat : Kreasi Mahasiswa Manajemen
			","","8/18/2025","aman"
"https://e-journal.unair.ac.id/NTR/article/view/33658","
		Tanggung Gugat Penerima Pinjaman Aplikasi Pinjaman Online atas Penyalahgunaan Data Pribadi Milik Pihak Ketiga
							| Notaire
			","","8/19/2025","aman"
"https://journal.uin-alauddin.ac.id/index.php/Jurisprudentie/article/view/10501/7773","View of ANALISIS PINJAMAN ONLINE OLEH FINTECH  DALAM KAJIAN HUKUM PERDATA","","8/20/2025","aman"
"https://www.sman1menggala.sch.id/beranda/berita/baca/Sosialisasi-Bahaya-Judi-Online--Judol--dan-Pinjaman-Online--Pinjol--di-SMAN-1-Menggala","SMA NEGERI 1 MENGGALA | Berita","","8/21/2025","aman"
"https://sanurbsd-tng.sch.id/news/detail/410","Kampus Santa Ursula BSD","","8/22/2025","aman"
"https://mtsmanu01kedungbanteng.sch.id/read/47/penilaian-kinerja-kepala-madrasah-empat-tahunan","PENILAIAN KINERJA KEPALA MADRASAH EMPAT TAHUNAN | MTsS MA`ARIF NU 1 KEDUNGBANTENG","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","8/23/2025","aman"
"https://www.sman1anggana.sch.id/data-alumni/detail/389/hacked-by-m789/","Data Alumni","...","8/24/2025","aman"
"https://man1balam.sch.id/read/1272/man-1-bandar-lampung-adakan-kunjungan-edukasi-ke-otoritas-jasa-keuangan-ojk-provinsi-lampung","MAN 1 Bandar Lampung Adakan Kunjungan Edukasi ke Otoritas Jasa Keuangan (OJK) Provinsi Lampung | MA Negeri 1 Bandar Lampung","Website resmi Man 1 bandar lampung","8/25/2025","aman"
"https://www.sman2-magelang.sch.id/read/18/HACKED%20BY%20MR.XYCANKING","Kegiatan jum'at literasi SMA Negeri 2 Magelang | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","8/26/2025","aman"
"https://sman2-magelang.sch.id/read/30/HACKED%20BY%20MR.XYCANKING","Majelis Perwakilan Kelas SMA Negeri 2 Magelang | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","8/27/2025","aman"
"https://www.sman2-magelang.sch.id/read/86/HACKED%20BY%20MR.XYCANKING","Prestasi Peserta Didik SMA Negeri : Juara 1 kategori Kyorugi Individual | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","8/28/2025","aman"
"https://sman2sidrap.sch.id/detailpost/otoritas-jasa-keuangan-makassar-di-serbu-pertanyaan-dari-siswa-ips-kelas-xii-sman-2-sidrap","Otoritas Jasa Keuangan Makassar  di serbu pertanyaan dari siswa IPS kelas XII SMAN 2 SIDRAP ","Kelas XII jurusan Ilmu Pengetahuan Sosial (IPS) SMAN 2 Sidrap sebanyak 119 siswa melakukan kegiatan pembelajaran diluar sekolah&nbsp;untuk mata","8/29/2025","aman"
"https://www.sman2-magelang.sch.id/kategori/kesiswaan","kesiswaan | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","8/30/2025","aman"
"https://sma-sby.sanmarosu-jatim.sch.id/news/show/wisata-it-ke-omadata","SANMARU - Aplikasi Sekolah Santa Maria Ursulin","","8/31/2025","aman"
"https://misananulula.sch.id/?m=0","MI SANANUL ULA","","9/1/2025","aman"
"https://belajar.sman1bdg.sch.id/ukbm/login/index.php","eLMU LMS SMAN 1 BANDUNG: Masuk ke eLMU","","9/2/2025","aman"
"https://www.sman1menggala.sch.id/beranda/berita/baca/Rapat-Evaluasi-Kinerja-Guru-dan-Persiapan-Pembelajaran-Semester-Genap-Tahun-Pembelajaran-2024-2025-SMA-N-1-Menggala","SMA NEGERI 1 MENGGALA | Berita","","9/3/2025","aman"
"https://www.sman2-magelang.sch.id/read/10/profil","Kondisi Sekolah | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","9/4/2025","aman"
"http://sman1porong.sch.id/html/index.php?id=berita&kode=40","Selamat Datang di SMA Negeri 1 Porong","Template balitbang depdiknas","9/5/2025","aman"
"https://smanegeri2kotaserang.sch.id/dataku-adalah-milikku-karya-elizabeth-harfa-melodia/","DATAKU ADALAH MILIKKU KARYA ELIZABETH HARFA MELODIA - SMA Negeri 2 Kota Serang","SMA Negeri 2 Kota Serang, merupakan salah satu Sekolah Menengah Atas Negeri favorit yang ada di Kota Serang Provinsi Banten, Indonesia. SMA Negeri 2 Kota serang adalah salah satu Sekolah Negeri yang a...","9/6/2025","aman"
"https://new.perpustakaan-smkn2turen.sch.id/index.php?p=show_detail&id=3320&keywords=","The Only Reason | Perpustakaan SMK Negeri 2 Turen","...","9/7/2025","aman"
"https://www.mtsnegeri1labuhanbatu.sch.id/data-alumni/detail/44129/hacked-by-cute-exploit/","DATA ALUMNI","...","9/8/2025","aman"
"https://www.mtsn1agam.sch.id/alumni/detail/48037/hacked-by-dapzxploit/","Alumni","...","9/9/2025","aman"
"https://www.sman1bulakamba.sch.id/alumni/detail/25/hacked-by-cute-exploit/","Alumni","...","9/10/2025","aman"
"https://baitqurany.sch.id/transparansi-pondok-dalam-penjagaan-dari-kenakalan-remaja/","Transparansi Pondok dalam Penjagaan dari Kenakalan Remaja - Ponpes Bait Qurany At-Tafkir","","9/11/2025","aman"
"https://sman1muntok.sch.id/?s=Hacked+by+Mikasa","Hasil Pencarian untuk “Hacked by Mikasa” – Website Resmi SMA NEGERI 1 MUNTOK","","9/12/2025","aman"
"https://www.sman1menggala.sch.id/beranda/berita/baca/Siswa-Siswi-SMAN-1-Menggala-Berbagi-kebahagiaan-di-bulan-suci-Ramadhan--Berbagi-Takjil--2023","SMA NEGERI 1 MENGGALA | Berita","","9/13/2025","aman"
"https://sman2-magelang.sch.id/read/42/HACKED%20BY%20MR.XYCANKING","Mobilitas Bicara untuk SMADA Tahun 2024 | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","9/14/2025","aman"
"https://smanegeri1dayeuhluhur.sch.id/read/58/literasi-keuangan-bersama-ojk","LITERASI KEUANGAN BERSAMA OJK | SMA Negeri 1 Dayeuhluhur","SMA Negeri 1 Dayeuhluhur adalah sekolah menengah atas satu-satunya di Kecamatan. Dayeuhluhur, didirikan tahun 1990 dan sejak saat itu SMA Negeri 1 Dayeuhluhur terus dan berkembang dengan sekarang menj...","9/15/2025","aman"
"https://stp-bandung.ac.id/berita/telusuri-keberuntungan-mahjong-ways-dan-olympus.html","Menelusuri Keberuntungan: Pelajaran dari Mahjong Ways & Olympus","Temukan rahasia keberuntungan di Mahjong Ways & Gates of Olympus! Pelajari strategi jitu dan pola permainan yang bisa meningkatkan peluang menang Anda.","9/16/2025","hack judol"
"https://sman1semin.sch.id/berita/read/Menyoal-Penuntasan-7-Masalah-Pendidikan-Nasional","SMAN 1 SEMIN | Menyoal Penuntasan 7 Masalah Pendidikan Nasional","software sekolah penggerak","9/17/2025","aman"
"https://smknegeri1mataram.sch.id/literasi-keuangan-dan-anti-narkoba-pelajar-sma-smk-se-pulau-lombok-2024-2025/","Literasi Keuangan dan Anti Narkoba Pelajar SMA/SMK Se-Pulau Lombok Tahun 2024 – SMKN 1 MATARAM","","9/18/2025","aman"
"https://man2kotapadang.sch.id/2024/11/25/man-2-kota-padang-gelar-peringatan-hari-guru-nasional-2024/","MAN 2 Kota Padang Gelar Peringatan Hari Guru Nasional 2024 - MAN 2 KOTA PADANG","Padang, humas – Madrasah Aliyah Negeri (MAN) 2 Kota Padang plus keterampilan menggelar upacara Hari Guru Nasional (HGN) 2024 ke 30 di lapangan basket madrasah tersebut, Senin (25/11/2024). Dengan meng...","9/19/2025","aman"
"https://incaschool.sch.id/ekonomi-digital/","Ekonomi Digital: Masa Depan Ekonomi Berbasis Teknologi : Inca School","Ekonomi digital mengubah cara dunia berbisnis dan berinovasi. Pelajari manfaat, tantangan, serta peluang dalam era digital sekarang.","9/20/2025","aman"
"https://sekolahislambogor.sch.id/program-kurikulum/","Program & Kurikulum - Sekolah Islam Bogor","Kurikulum & Program Sekolah Islam Bogor1. Tahsin Standar Sanad & Tahfidz Quran Kualitas Mutqina. Kelas Tahsin di Sekolah Islam Bogor dikhususkan untuk seluruh santri yang standar bacaan Qurannya belum...","9/21/2025","aman"
"https://www.smkn1rambah.sch.id/alumni/detail/48219/hacked-by-firman/","Alumni","...","9/22/2025","aman"
"https://tunasbangsa.ac.id/abdimas/index.php/tunasabdimas/article/view/6","Financial Technology: Pinjaman Online, Ya Atau Tidak | Sinaga | Jurnal TUNAS","Financial Technology: Pinjaman Online, Ya Atau Tidak","9/23/2025","aman"
"https://new.perpustakaan-smkn2turen.sch.id/index.php?author=Agus+Mustofa&search=Search","WE COME WE READ WE LEARN | Perpustakaan SMK Negeri 2 Turen","WE COME WE READ WE LEARN | Perpustakaan SMK Negeri 2 Turen","9/24/2025","aman"
"https://www.sma1wonosari.sch.id/berita/read/PekaBela-9-Berbagi-Praktik-Baik-Pengelolaan-Kelas-yang-Inspiratif","SMAN 1 Wonosari | PekaBela #9: Berbagi Praktik Baik Pengelolaan Kelas yang Inspiratif","PekaBela #9: Berbagi Praktik Baik Pengelolaan Kelas yang Inspiratif","9/25/2025","aman"
"https://smagamagetan.sch.id/bagaimana-fintech-bantu-perbaikan-ekosistem-pendidikan-indonesia/","Bagaimana 'Fintech' Bantu Perbaikan Ekosistem Pendidikan Indonesia? - SMA Negeri 3 Magetan","","9/26/2025","aman"
"https://www.rapermatanurulfirdaus.sch.id/berita/detail/986573/pembayaran-ukt-pakai-pinjol-dinilai-tidak-tepat-untuk-pendidikan--baca-artikel-detiknews-pembayaran-ukt-pakai-pinjol-dinilai-tidak-tepat-untuk-pendidikan/","Berita","Jakarta - Menko Pembangunan Manusia dan Kebudayaan (PMK) Muhadjir Effendy mendukung segala inisiatif yang tujuannya membantu mahasiswa membayar biaya kuliah, tak terkecuali menggunakan pinjaman online","9/27/2025","aman"
"https://mitrainsancendekia.sch.id/blog/ikuti-4-tips-terhindar-dari-pinjol-illegal/","IKUTI 4 TIPS TERHINDAR DARI PINJOL ILLEGAL - PKBM Mitra Insan Cendekia - Jakarta Timur","1. Hindari iklan ajakan yang mencolok","9/28/2025","aman"
"https://www.sman2-magelang.sch.id/read/3/HACKED%20BY%20MR.XYCANKING","Visi dan Misi | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","9/29/2025","aman"
"https://alumni.sitar.sch.id/register?lang=english","IKA YAPPATTA","IKA YAPPATTA adalah Wadah Silaturahmi untuk semua Alumni Yayasan Pondok Pesantren Attarbiyyah","9/30/2025","aman"
"https://smakhadijah.sch.id/sambangi-ojk-siswa-kelas-x-pelajari-literasi-finansial/","Sambangi OJK, Siswa Kelas X Pelajari Literasi Finansial - SMA KHADIJAH - SURABAYA","Literasi finansial merupakan salah satu kecakapan hidup yang harus dikuasi oleh peserta didik. Oleh karenanya, SMA Khadijah memberikan kesempatan kelas X untuk belajar literasi tersebut melalui kunjun...","10/1/2025","aman"
"https://www.alhuda.sch.id/read/22/pemberitahuan-umum-tentang-informasi-elektronik-yang-mengatas-namakan-yayasan-pondok-pesantren-al-huda-doglo","PEMBERITAHUAN UMUM TENTANG INFORMASI ELEKTRONIK YANG MENGATAS NAMAKAN YAYASAN PONDOK PESANTREN AL HUDA DOGLO | PONPES AL HUDA DOGLO","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","10/2/2025","aman"
"https://journal.unnes.ac.id/sju/ipmhi/article/view/53736","
		Dampak Permasalahan Pinjaman Online dan Perlindungan Hukum Bagi Konsumen Pinjaman Online
							| Ikatan Penulis Mahasiswa Hukum Indonesia Law Journal
			","","10/3/2025","aman"
"https://www.sman1menggala.sch.id/beranda/berita/baca/Siswa-SMAN-1-Menggala-Meraih-Juara-3-Lomba-Cerpen-Tingkat-SMA-Se-Provinsi-Lampung-Tahun-2024","SMA NEGERI 1 MENGGALA | Berita","","10/4/2025","aman"
"http://ict.smkn1bawang.sch.id/2021/04/10/webinar-digital-economy-mengenal-seluk-beluk-pinjaman-online-bagi-umkm-2/","Webinar Digital Economy: ""Mengenal Seluk Beluk Pinjaman Online bagi UMKM"" | ICT SMKN 1 Bawang","","10/5/2025","aman"
"https://man2pangandaran.sch.id/17-guru-man-2-pangandaran-ikuti-penguatan-implementasi-kurikulum-merdeka/","17 Guru MAN 2 Pangandaran Ikuti Penguatan Implementasi Kurikulum Merdeka – MAN 2 PANGANDARAN","","10/6/2025","aman"
"http://new.perpustakaan-smkn2turen.sch.id/index.php?p=show_detail&id=3888&keywords=","Dari Dewantara hingga anak rumput tak tahu adat | Perpustakaan SMK Negeri 2 Turen","...","10/7/2025","aman"
"https://smpitnururrahman.sch.id/2023/","2023 – SMPIT NURURRAHMAN","Educator adalah Template Kit WordPress yang dibangun dengan Elementor Free dan Crocoblock dan dipergunakan untuk Website Sekolah dengan Fitur Unggulan PPDB Online yang dilengkapi Member Area.","10/8/2025","aman"
"https://mtsn8sleman.sch.id/pertemuan-rutin-darma-wanita-mtsn-8-sleman-bulan-agustus/","Pertemuan Rutin Darma Wanita MTsN 8 Sleman bulan Agustus – MTs Negeri 8 Sleman – Official Website","Sleman (MTsN 8 Sleman) – Pertemuan rutin darma wanita persatuan kelompok MTsN 8 Sleman diadakan pada hari Jumat (16/8/2024) yang bertempat di aula MTsN 8 Sleman. Acara dimulai pukul 11.30 yang dipimpi...","10/9/2025","aman"
"https://www.smkjayabuana.sch.id/alumni/detail/46666/hacked-by-cute-exploit/","Alumni","...","10/10/2025","aman"
"https://www.sman1anggana.sch.id/alumni/detail/390/hacked-by-m789/","Alumni","...","10/11/2025","aman"
"https://smkn12surabaya.sch.id/slide/main/70","WEBSITE | SMK NEGERI 12 SURABAYA","WEBSITE | SMK NEGERI 12 SURABAYA","10/12/2025","aman"
"https://argiaacademy.sch.id/kelebihan-dan-kekurangan-media-sosial/","6 Kelebihan dan Kekurangan Media Sosial - Argia Academy","Perlu kalian ketahui bahwasanya banyak kelebihan dan kekurangan media sosial. jadi apakah kalian sudah menetahui kelebihan dan kekurangan media sosial","10/13/2025","aman"
"https://www.smkpatriot-kng.sch.id/tag/smk-terbaik","#Smk Terbaik | SMK Model Patriot IV Ciawigebang","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","10/14/2025","aman"
"https://sdnkeputran2.sch.id/54-bank_soal_kelas_vi_online.html","Bank Soal Kelas VI Online - SD Negeri Keputran 2 Yogyakarta","Latihan Soal Ujian Nasional/Ujian Akhir Sekolah ONLINE
 
 Bahasa Indonesia
- Latihan 1, Latihan 2, Latihan 3, Latihan 4, Latihan 5, Latihan","10/15/2025","aman"
"https://www.sman2-magelang.sch.id/read/63/dipdha-samudera-prasetyoputra-siswa-sma-negeri-2-magelang-dengan-segudang-prestasi","Dipdha Samudera Prasetyoputra siswa SMA Negeri 2 Magelang dengan segudang prestasi | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","10/16/2025","aman"
"https://new.perpustakaan-smkn2turen.sch.id/index.php?p=show_detail&id=3950&keywords=","Dengan sayap-sayap-Mu | Perpustakaan SMK Negeri 2 Turen","...","10/17/2025","aman"
"https://www.smkspgri-batang.sch.id/read/2/profil","PROFIL SMKS PGRI BATANG | Hacked By VinzXploit","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","10/18/2025","aman"
"https://www.mayadaro.sch.id/alumni/detail/44175/hacked-by-w4d3r-137/","ALUMNI","...","10/19/2025","aman"
"https://www.sman2-magelang.sch.id/read/59/HACKED%20BY%20MR.XYCANKING","OPEN RECRUITMENT PENGURUS OSIS SMAN 2 MAGELANG | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","10/20/2025","aman"
"https://new.perpustakaan-smkn2turen.sch.id/index.php?p=show_detail&id=3962&keywords=","Korupsi | Perpustakaan SMK Negeri 2 Turen","...","10/21/2025","aman"
"https://albahjahcianjur.sch.id/index.php/2024/07/10/rihlah-santri-banat-smaiqu-al-bahjah-cianjur-belajar-iptek/","BRIEFING RUTIN JUM'AT PAGI PEJUANG AL-BAHJAH CIANJUR -","","10/22/2025","aman"
"https://new.perpustakaan-smkn2turen.sch.id/index.php?p=show_detail&id=3954&keywords=","Samudra dan Batari | Perpustakaan SMK Negeri 2 Turen","...","10/23/2025","aman"
"https://www.smpn1sgl.sch.id/data-alumni/detail/46634/hacked-by-cute-exploit/","DATA ALUMNI","...","10/24/2025","aman"
"https://www.smknegeri1sungaiselan.sch.id/data-alumni/detail/9/hacked-by-hanif/","data Alumni","","10/25/2025","aman"
"https://sman1porong.sch.id/html/index.php?id=berita&kode=122","Selamat Datang di SMA Negeri 1 Porong","Template balitbang depdiknas","10/26/2025","aman"
"https://new.perpustakaan-smkn2turen.sch.id/index.php?p=show_detail&id=3556&keywords=","Sepasang Sepatu Tua | Perpustakaan SMK Negeri 2 Turen","...","10/27/2025","aman"
"https://www.sman1porong.sch.id/html/index.php?id=berita&kode=95","Selamat Datang di SMA Negeri 1 Porong","Template balitbang depdiknas","10/28/2025","aman"
"https://www.sman2-magelang.sch.id/read/30/majelis-perwakilan-kelas-sma-negeri-2-magelang","Majelis Perwakilan Kelas SMA Negeri 2 Magelang | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","10/29/2025","aman"
"https://www.smkspgri-batang.sch.id/arsip/2024/04","Arsip Bulan April 2024 | Hacked By VinzXploit","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","10/30/2025","aman"
"https://smpitnururrahman.sch.id/author/admin/page/6/","Admin – Page 6 – SMPIT NURURRAHMAN","Educator adalah Template Kit WordPress yang dibangun dengan Elementor Free dan Crocoblock dan dipergunakan untuk Website Sekolah dengan Fitur Unggulan PPDB Online yang dilengkapi Member Area.","10/31/2025","aman"
"https://opinca.sch.id/pengelolaan-utang-cara-mengatur-pinjaman/","Pengelolaan Utang: Cara Mengatur Pinjaman Tanpa Kehilangan","Pengelolaan Utang, saya pernah ketemu seorang teman lama di minimarket. Obrolan ringan kami berubah serius saat dia cerita...","11/1/2025","aman"
"http://www.smknegeri1mimika.sch.id/aktivitas-guru22-hacked-by-fajarxploit404.html","SMK Negeri 1 Mimika","Official Website Sekolah Menengah Kejuruan Negeri 1 Mimika","11/2/2025","aman"
"https://www.uptsman4wajo.sch.id/2022/11/sosialisasi-bahaya-narkoba-dan-pinjaman.html","
Sosialisasi Bahaya Narkoba dan Pinjaman Online - Web Kampus Cemara
","","11/3/2025","aman"
"http://new.perpustakaan-smkn2turen.sch.id/index.php?p=show_detail&id=3902&keywords=","Sukses Kerja dengan ijazah SMA/SMK | Perpustakaan SMK Negeri 2 Turen","...","11/4/2025","aman"
"https://www.smkpatriot-kng.sch.id/read/103/terinspirasi-wisata-budaya-siswa-smk-model-patriot-iv-ciawigebang-melakukan-kunjungan-ke-candi-borobudur","Terinspirasi Wisata Budaya, Siswa SMK Model Patriot IV Ciawigebang Melakukan Kunjungan ke Candi Borobudur | SMK Model Patriot IV Ciawigebang","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","11/5/2025","aman"
"https://www.sdnkacok02.sch.id/","
        Sekolah Dasar Negeri Kacok 2 Palengaan - Pamekasan
      ","Website Sekolah Dasar Negeri Kacok 2 Palengaan Pamekasan","11/6/2025","aman"
"https://smpitnururrahman.sch.id/category/samudera-spiritual/","SAMUDERA SPIRITUAL – SMPIT NURURRAHMAN","Educator adalah Template Kit WordPress yang dibangun dengan Elementor Free dan Crocoblock dan dipergunakan untuk Website Sekolah dengan Fitur Unggulan PPDB Online yang dilengkapi Member Area.","11/7/2025","aman"
"https://adminsimak.radenfatah.ac.id/index.php?mnux=baa/ijazah.edt&mhswbck=baa/ijazah&gos=MhswEdt&mhswid=1537020037","UIN - Raden Fatah Palembang","Sistem informasi manajemen kampus uin raden fatah palembang","11/8/2025","aman"
"https://new.perpustakaan-smkn2turen.sch.id/index.php?p=show_detail&id=3952&keywords=","Antasari Azhar saya dikorbankan | Perpustakaan SMK Negeri 2 Turen","...","11/9/2025","aman"
"https://www.mtsn1agam.sch.id/alumni/detail/47160/hacked-by-aldzxploit/","Alumni","...","11/10/2025","aman"
"https://web.sman17merangin.sch.id/2024/08/","Agustus 2024 ~ SMA NEGERI 17 MERANGIN","SMAN 17 Merangin, SMA Merangin, SMA 17, SMA Negeri 17 Merangin, SMA 17 Merangin, Sekolah Negeri, Sekolah, Pintar Penting Tapi Akhlak Lebih Penting.","11/11/2025","aman"
"https://www.sman2-magelang.sch.id/read/79/HACKED%20BY%20MR.XYCANKING","SMADA Berprestasi - Juara 3 Lomba Tari Kreasi Tingkat Kota Magelang | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","11/12/2025","aman"
"https://www.sman1anggana.sch.id/data-alumni/detail/401/hacked-by-5uc43m4/","Data Alumni","...","11/13/2025","aman"
"https://smknegeri2tangerang.sch.id/data-alumni/detail/4074/hacked-by-v4n404/","Data Alumni","...","11/14/2025","aman"
"https://www.smkpatriot-kng.sch.id/read/75/90-siswa-sukses-ikuti-anbk-hari-pertama-bidang-kurikulum-tetap-semangat","90 Siswa Sukses Ikuti ANBK Hari Pertama, Bidang Kurikulum: Tetap Semangat! | SMK Model Patriot IV Ciawigebang","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","11/15/2025","aman"
"https://www.sman2-magelang.sch.id/tag/smada","#Smada | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","11/16/2025","aman"
"https://smkpatriot-kng.sch.id/read/20/cerita-siswa-galau-dalam-after-school","Cerita Siswa Galau dalam AFTER SCHOOL | SMK Model Patriot IV Ciawigebang","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","11/17/2025","aman"
"https://ebook.librarymantapbersinar.smpn6dumai.sch.id/index.php?p=show_detail&id=128&keywords=","Modul pinjaman online edisi palembang | Perpustakaan Mantap Bersinar","...","11/18/2025","aman"
"https://new.perpustakaan-smkn2turen.sch.id/index.php?p=show_detail&id=3951&keywords=","Membangun budaya adil dan damai | Perpustakaan SMK Negeri 2 Turen","...","11/19/2025","aman"
"https://www.sman2-magelang.sch.id/read/28/HACKED%20BY%20MR.XYCANKING","PRESTASI SISWA TINGKAT NASIONAL | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","11/20/2025","aman"
"https://www.sman2-magelang.sch.id/read/34/HACKED%20BY%20MR.XYCANKING","SMA Negeri 2 Magelang menuju Sekolah Ramah Anak | HACKED BY MR.XYCANKING","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","11/21/2025","aman"
"https://falahyunus.smkn1samarinda.sch.id/2024/11/08/doom-spending-adalah-fenomena-di-mana-seseorang-khususnya-ibu-rumah-tangga-mengeluarkan-uang-secara-berlebihan-pada-barang-barang-yang-tidak-diperlukan-sebagai-respons-terhadap-situasi-ketidakp/","Benarkah Media Sosial Pemicu Doom Spending Ibu Rumah Tangga? – tik","","11/22/2025","aman"
"https://www.smansapua.sch.id/alumni/detail/48431/hacked-by-rapzxploit/","Alumni","","11/23/2025","aman"
"https://www.smkmtumijajar.sch.id/berita/detail/158180/detail","Berita","Selasa, 9 Januari 2024 - 11.40 WIBBandar Lampung - Sebanyak 40 siswa dari kelas X dan XI Jurusan Perbankan Syariah SMK Muhammadiyah Tumijajar berkunjung ke Otoritas Jasa Keuangan (OJK) dan Bank Muamal","11/24/2025","aman"
"https://sman31-jakarta.sch.id/","SMA NEGERI 31 JAKARTA – MAJU BERSAMA, HEBAT SEMUA","","11/25/2025","aman"
"https://smpitnururrahman.sch.id/2023/11/","November 2023 – SMPIT NURURRAHMAN","Educator adalah Template Kit WordPress yang dibangun dengan Elementor Free dan Crocoblock dan dipergunakan untuk Website Sekolah dengan Fitur Unggulan PPDB Online yang dilengkapi Member Area.","11/26/2025","aman"
"https://www.smkspgri-batang.sch.id/hubungi-kami","Hubungi Kami | Hacked By VinzXploit","CMS Sekolahku adalah Content Management System dan PPDB Online gratis untuk SD SMP/Sederajat SMA/Sederajat","11/27/2025","aman"
"https://fahum.umsu.ac.id/info/cara-daftar-pip-untuk-siswa-sd-smp-dan-sma-secara-online/","Cara Daftar PIP untuk Siswa SD, SMP, dan SMA Secara Online - Info Hukum","Cara Daftar PIP untuk Siswa SD, SMP, dan SMA Secara Online Program Indonesia Pintar (PIP) merupakan salah satu inisiatif pemerintah yang bertujuan untuk mendukung pemerataan akses pendidikan, khususny...","11/28/2025","aman"
"https://new.perpustakaan-smkn2turen.sch.id/index.php?p=show_detail&id=1869&keywords=","kAMUS LENGKAP INDO-INGGRIS | Perpustakaan SMK Negeri 2 Turen","...","11/29/2025","aman"
"https://mtsnurulihsan.sch.id/?view=blibli%20pinjaman%20online","MTS NURUL IHSAN","Cerdas Terampil Berakhlaqul Karimah","11/30/2025","aman"
"https://opinca.sch.id/risiko-kredit/","Risiko Kredit: Faktor yang Mempengaruhi Keamanan Pinjaman |","Risiko kredit adalah tantangan utama dalam pinjaman. Pelajari faktor-faktor yang memengaruhi, contoh kasus nyata, strategi mitigasi, dan...","12/1/2025","aman"
